Unnamed: 0,Employee_ID,Has_Response,Vibe_Score,Has_Award,Has_Activity,Teams_Messages_Sent,Emails_Sent,Meetings_Attended,Work_Hours,Leave_Days,Promotion_Consideration,Performance_Rating,Cluster,Total_Communications,Activity_Performance_Ratio,Leave_Anomaly,Is_Inactive,Engagement_Deficit,Effort_Score,Performance_Effort_Misalignment,Expected_Awards,Recognition_Imbalance,Work_Hours_Z,Work_Pattern_Anomalies,Career_Progression_Stagnation,Anomaly_Score,Activity_Level,Vibe_Score_Z,Performance_Rating_Z,Peer_Deviation,Risk_Score,Risk_Level
81,EMP0083,0,0.0,2,1,16.0,10.0,9.0,6.96,13.0,0.0,0.75,2,35.0,41.1764705882353,0.74085117918135,0,8.0,2.326666666666667,0.4516666666666671,0.5249999999999999,5.0,1.4966770550280106,3.7569195307663805,10.0,0,Low,-0.9007001275193506,-0.4258653002109447,0.9410808275861019,5.326454596281623,Moderate
82,EMP0084,4,1.8,3,2,46.0,40.0,10.0,16.42,0.0,0.0,0.0,0,96.0,960.0,1.0,0,0.0,5.936666666666667,5.936666666666667,0.0,5.0,-0.04735301327478931,7.481937858151893,10.0,1,High,2.1216208253854645,-1.0785702586849655,1.0825146991150731,4.856457345389451,Moderate
83,EMP0085,0,0.0,1,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2,0.0,0.0,0.47302792084575773,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,4.282584041557785,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,5.892387606233668,Moderate
84,EMP0086,1,1.3333333333333333,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,1.833333333333334,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,0.6068137640718162,-1.030073993606097,0.7429369413701853,3.8376166655993496,Moderate
85,EMP0087,1,0.5,2,0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,2,0.0,0.0,0.8747628083491462,1,6.0,0.0,0.0,2.0999999999999996,5.499999999999998,-0.5919230664326427,6.291258479074727,10.0,0,Low,-0.335382418172663,1.3867607799745119,0.7713554215266059,5.068688771861209,Moderate
86,EMP0088,0,0.0,1,3,75.0,54.0,15.0,23.36,11.0,0.8333333333333334,2.5,0,144.0,55.38461538461538,0.47302792084575773,0,4.0,8.693333333333333,2.4433333333333334,1.75,4.583333333333333,1.0050156196756301,6.706499699325708,1.6666666666666663,1,High,-0.9459115518721087,0.9684050033881562,0.9731107249786316,3.754308288232189,Moderate
87,EMP0089,0,0.0,1,1,24.0,23.0,8.0,8.31,4.0,0.0,0.75,2,55.0,64.70588235294117,0.4643534833288154,0,8.0,3.2183333333333337,1.3433333333333337,0.5249999999999999,5.0,0.03883074339347357,2.6308069546772113,10.0,0,Medium,-0.9983085043297645,-0.28311567137194665,0.4400849730317282,5.3804543765349155,Moderate
88,EMP0090,3,2.333333333333333,1,1,18.0,29.0,0.0,8.27,2.0,0.0,0.0,1,47.0,470.0,0.7321767416644077,0,0.0,2.9450000000000003,2.9450000000000003,0.0,5.0,0.026429707579190425,3.959206115306498,10.0,0,Medium,2.4002049282389346,-0.8947101228540364,1.1071149195573873,3.5801309172959748,Moderate
89,EMP0091,1,0.5714285714285714,0,2,64.0,49.0,7.0,13.28,7.0,0.7142857142857143,2.142857142857143,0,120.0,53.503184713375795,0.0626185958254269,0,1.6428571428571432,6.213333333333333,0.8561904761904762,1.4999999999999998,8.928571428571427,-0.5234967463388124,1.953736049958077,2.8571428571428568,0,High,0.02790825043188268,0.6759799659491388,0.4091283209066113,2.7678223122556154,Low
90,EMP0092,2,1.8,0,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1,0.0,0.0,1.0086744375169423,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.960816624913708,10.0,0,Low,1.1344436261287247,-1.030073993606097,0.9188135620558215,3.2941224937370563,Moderate
91,EMP0093,0,0.0,1,0,0.0,0.0,0.0,0.0,2.0,0.8,0.8,2,0.0,0.0,0.7321767416644077,1,10.0,0.0,0.0,0.5599999999999999,0.9999999999999998,-0.5919230664326427,5.578328145651034,1.9999999999999996,0,Low,-0.9007001275193506,-0.38558472065126786,0.6260693048677537,4.286749221847655,Moderate
92,EMP0094,1,0.3333333333333333,2,3,89.0,67.0,12.0,21.92,0.0,1.0,1.0,0,168.0,152.72727272727272,1.0,0,0.8333333333333339,9.253333333333334,6.753333333333334,0.7,0.0,0.7866567102449958,8.955543377344638,0.0,1,High,-0.37785000052811374,-0.2597801538557168,0.47476228820960875,3.281664839935029,Moderate
93,EMP0095,1,1.25,1,1,34.0,24.0,1.0,7.47,0.0,0.0,0.0,1,59.0,590.0,1.0,0,0.25,3.211666666666667,3.211666666666667,0.0,5.0,-0.22159100870646667,5.0839797860109694,10.0,0,Medium,0.8223236916891817,-0.8947101228540364,0.6462082744165616,3.890513634568312,Moderate
94,EMP0096,1,2.0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,0.0,0.0,0.19653022499322306,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,2.9000955622951112,10.0,0,Low,1.3605707098673996,-1.030073993606097,0.9941892566353797,2.6850143343442667,Low
95,EMP0097,1,0.5,0,3,83.0,32.0,19.0,24.99,0.0,0.0,1.0,0,134.0,121.81818181818181,1.0,0,0.0,8.631666666666668,6.131666666666668,0.7,8.5,1.2521857741005844,9.778083185330406,10.0,0,High,-0.0938192248561162,-0.2597801538557168,0.5352617176041391,5.774629144466227,Moderate
96,EMP0098,0,0.0,1,2,47.0,48.0,7.0,11.27,30.0,0.0,0.0,0,102.0,1020.0,3.0173488750338846,0,6.0,5.278333333333333,5.278333333333333,0.0,5.0,-0.8282893907524066,10.0,10.0,0,High,-0.9459115518721087,-1.0785702586849655,0.950923733769827,6.869583333333333,High
97,EMP0100,0,0.0,2,0,0.0,0.0,0.0,0.0,8.0,0.75,3.0,2,0.0,0.0,0.07129303334236925,1,10.0,0.0,0.0,2.0999999999999996,1.7499999999999982,-0.5919230664326427,2.273909604040842,2.5,0,Low,-0.9007001275193506,1.3867607799745119,0.9597946579755018,3.978586440606126,Moderate
98,EMP0101,1,0.6666666666666666,0,1,33.0,9.0,5.0,8.58,21.0,0.6666666666666666,1.3333333333333333,2,47.0,32.7906976744186,1.8121442125237195,0,3.166666666666667,2.996666666666667,0.0,0.9333333333333332,6.333333333333333,0.12253773513988273,9.442101235230284,3.333333333333334,0,Medium,-0.027304666452993242,0.19256890200301202,0.11413710119862934,3.8163151852845427,Moderate
99,EMP0102,1,0.4,2,2,49.0,19.0,14.0,9.79,0.0,0.0,0.0,0,82.0,820.0,1.0,0,2.5,4.365,4.365,0.0,5.0,-1.0527138254450035,5.705573386834091,10.0,0,High,-0.26423769025931465,-1.0785702586849655,0.7985072581297613,4.947086008025114,Moderate
100,EMP0103,1,0.3333333333333333,2,2,77.0,26.0,5.0,12.19,0.0,0.0,0.0,0,108.0,1080.0,1.0,0,2.833333333333334,5.631666666666666,5.631666666666666,0.0,5.0,-0.6887823097272789,6.348601249754562,10.0,0,High,-0.37785000052811374,-1.0785702586849655,0.7150675229801194,5.460206854129851,Moderate
101,EMP0104,0,0.0,0,1,13.0,26.0,9.0,7.03,12.0,0.6666666666666666,0.6666666666666666,2,48.0,62.60869565217392,0.6069395500135538,0,8.0,2.7716666666666665,1.105,0.4666666666666666,4.0,-0.35800240266357797,3.0686064055922193,3.333333333333334,0,Medium,-0.9983085043297645,-0.3510706104255122,0.5691271724729515,4.236540960838833,Moderate
102,EMP0105,2,1.2857142857142858,1,1,32.0,6.0,8.0,8.33,12.0,0.0,0.0,1,46.0,460.0,0.6069395500135538,0,0.0,2.921666666666667,2.921666666666667,0.0,5.0,0.04503126130061486,3.349095853625241,10.0,0,Medium,0.8743417544325803,-0.8947101228540364,0.6046943795290772,3.482781044710453,Moderate
103,EMP0106,0,0.0,0,1,30.0,16.0,8.0,7.36,30.0,0.25,1.0,2,54.0,49.090909090909086,3.0173488750338846,0,8.0,3.0266666666666664,0.5266666666666664,0.7,7.25,-0.25569385719574433,10.0,7.5,0,Medium,-0.9983085043297645,-0.07925085421125004,0.44441773857891964,6.244166666666667,High
104,EMP0107,0,0.0,1,0,0.0,0.0,0.0,0.0,2.0,0.8,3.2,2,0.0,0.0,0.7321767416644077,1,10.0,0.0,0.0,2.2399999999999998,7.199999999999999,-0.5919230664326427,5.578328145651034,1.9999999999999996,0,Low,-0.9007001275193506,1.5478830982132192,1.0135020973884041,5.216749221847655,Moderate
105,EMP0108,2,1.5,1,1,48.0,23.0,9.0,9.58,5.0,0.8333333333333334,0.8333333333333334,1,80.0,85.71428571428571,0.33044185416101923,0,0.0,4.263333333333334,2.18,0.5833333333333334,0.8333333333333331,-1.084557833070304,2.3015177196336465,1.6666666666666663,0,High,1.610365429175869,-0.39624517132725817,1.0303894778578104,1.265227657945047,Low
106,EMP0109,2,0.875,0,2,35.0,23.0,1.0,14.85,3.0,0.0,0.0,0,59.0,590.0,0.5982651124966115,0,0.0,4.441666666666666,4.441666666666666,0.0,5.0,2.0664000990287206,5.052616026974475,10.0,0,Medium,0.27613403288349786,-0.8947101228540364,1.0790814182554183,4.118309070712838,Moderate
107,EMP0110,1,0.8,0,1,29.0,17.0,3.0,6.67,10.0,0.6,2.4,2,49.0,19.6,0.33911629167796153,0,2.5,2.745,0.0,1.68,10.0,-0.4696117249921238,1.8259442933523284,4.0,0,Medium,0.16689610112236114,1.0623921218886507,0.5662999826677119,3.1238916440028492,Moderate
108,EMP0111,2,0.4285714285714285,0,2,27.0,16.0,9.0,13.68,9.0,0.0,0.0,0,52.0,520.0,0.2052046625101654,0,0.8571428571428577,4.013333333333334,4.013333333333334,0.0,5.0,1.703669801460947,2.7738376938685145,10.0,0,Medium,-0.37409175140898304,-0.8947101228540364,0.9908238919079887,3.926551844556468,Moderate
109,EMP0112,1,0.1111111111111111,2,3,53.0,9.0,10.0,24.83,0.0,1.0,1.0,0,72.0,65.45454545454545,1.0,0,1.9444444444444446,6.538333333333334,4.038333333333334,0.7,0.0,1.227923673052736,9.735214661135707,0.0,1,High,-0.7565577014241104,-0.2597801538557168,0.7480871761108544,3.053198865837023,Moderate
110,EMP0113,0,0.0,1,0,0.0,0.0,0.0,0.0,10.0,0.25,0.5,2,0.0,0.0,0.33911629167796153,1,10.0,0.0,0.0,0.35,3.75,-0.5919230664326427,3.6130258957188035,7.5,0,Low,-0.9007001275193506,-0.6272681980093288,0.7066304639871074,5.22945388435782,Moderate
111,EMP0114,3,2.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,2.2085472738874308,-1.030073993606097,1.2768481113087236,3.2876166655993493,Moderate
112,EMP0115,1,0.2,1,1,7.0,8.0,6.0,7.72,24.0,0.6,2.4,2,21.0,8.4,2.213879100027108,0,5.5,1.9866666666666668,0.0,1.68,5.3999999999999995,1.7247425855323348,10.0,4.0,0,Low,-0.6745730437806756,0.90339382525839,1.1009031515238001,4.56,Moderate
113,EMP0116,0,0.0,0,1,31.0,6.0,8.0,8.87,0.0,1.0,1.0,2,45.0,40.90909090909091,1.0,0,8.0,2.978333333333333,0.47833333333333306,0.7,3.5,0.21244524479343319,5.459079372714577,0.0,0,Medium,-0.9983085043297645,-0.07925085421125004,0.430001534444816,3.86344523924052,Moderate
114,EMP0117,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,1.4,7.0,-0.5919230664326427,6.917444437328996,0.0,0,Low,-0.9007001275193506,0.5811491887809755,0.6912574609109896,5.087616665599349,Moderate
115,EMP0118,2,1.8,1,1,9.0,24.0,7.0,4.94,8.0,0.8,3.2,1,40.0,12.121212121212121,0.07129303334236925,0,0.0,2.1566666666666667,0.0,2.2399999999999998,7.199999999999999,-1.0059565239598571,0.9503439195295396,1.9999999999999996,0,Medium,1.6234018579375182,1.71475953680288,1.4480393062334185,1.522551587929431,Low
116,EMP0119,0,0.0,1,2,38.0,48.0,7.0,16.75,0.0,0.0,1.0,0,93.0,84.54545454545453,1.0,0,6.0,5.8916666666666675,3.3916666666666675,0.7,5.0,0.0026875701363975398,7.5703541893034565,10.0,0,High,-0.9459115518721087,-0.2597801538557168,0.40279309195474106,6.033469795062185,High
117,EMP0120,0,0.0,1,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2,0.0,0.0,0.19653022499322306,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,2.9000955622951112,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,5.685014334344267,Moderate
118,EMP0121,0,0.0,0,2,54.0,24.0,10.0,14.419999999999998,0.0,0.0,0.0,0,88.0,880.0,1.0,0,6.0,5.336666666666667,5.336666666666667,0.0,5.0,-0.35062927637289354,6.946081305718166,10.0,0,High,-0.9459115518721087,-1.0785702586849655,0.7917036956433225,6.426078862524391,High
119,EMP0122,2,0.2857142857142857,1,3,70.0,47.0,19.0,18.27,0.0,0.0,1.0,0,136.0,123.63636363636363,1.0,0,0.0,7.578333333333333,5.078333333333333,0.7,5.0,0.23317753009095626,7.9776051691530885,10.0,0,High,-0.45900165072011306,-0.2597801538557168,0.31731977822226204,4.716224108706297,Moderate
120,EMP0123,1,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,1,1.0,0.0,0.0,2.8,10.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,0.7952530005207121,2.192372371168048,1.1931828127071344,4.3376166655993496,Moderate
121,EMP0124,1,1.6666666666666667,1,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1,0.0,0.0,0.47302792084575773,1,0.16666666666666607,0.0,0.0,0.0,5.0,-0.5919230664326427,4.282584041557785,10.0,0,Low,0.983692236969608,-1.030073993606097,0.8685630990027825,2.9423876062336674,Low
122,EMP0125,2,1.5,0,2,37.0,12.0,6.0,15.63,2.0,0.0,2.5,1,55.0,21.153846153846153,0.7321767416644077,0,0.0,4.4383333333333335,0.0,1.75,10.0,2.3082202974072366,5.931158228262609,10.0,0,Medium,1.186450130892971,1.1439380487529294,1.5462028256843787,3.8896737342393912,Moderate
123,EMP0126,0,0.0,2,2,75.0,29.0,9.0,9.04,0.0,1.0,1.0,0,113.0,102.72727272727272,1.0,0,6.0,5.273333333333333,2.7733333333333334,0.7,0.0,-1.1664424241067923,5.504627179671444,0.0,0,High,-0.9459115518721087,-0.2597801538557168,0.7907113766115392,3.3190274102840496,Moderate
124,EMP0127,0,0.0,1,2,43.0,32.0,9.0,11.93,11.0,0.0,0.0,0,84.0,840.0,0.47302792084575773,0,6.0,4.788333333333334,4.788333333333334,0.0,5.0,-0.7282082239300324,3.6440795021669663,10.0,0,High,-0.9459115518721087,-1.0785702586849655,0.9175633448290355,5.793695258658378,Moderate
125,EMP0128,2,1.5,1,0,0.0,0.0,0.0,0.0,23.0,0.0,1.5,1,0.0,0.0,2.079967470859312,1,0.0,0.0,0.0,1.0499999999999998,5.249999999999999,-0.5919230664326427,10.0,10.0,0,Low,0.7952530005207121,0.17834339318420744,0.5218398200458542,3.7874999999999996,Moderate
126,EMP0129,0,0.0,0,0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,2,0.0,0.0,5.159934941718623,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,10.0,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.75,High
127,EMP0130,2,1.3333333333333333,1,1,35.0,5.0,1.0,7.91,8.0,0.0,3.333333333333333,1,41.0,11.941747572815535,0.07129303334236925,0,0.0,2.685,0.0,2.333333333333333,10.0,-0.08517961474935512,0.5583333942582356,10.0,0,Medium,0.943699171423778,1.8234874392885845,0.9507887418205726,3.0837500091387353,Moderate
128,EMP0131,0,0.0,1,2,69.0,18.0,7.0,14.35,12.0,0.8,0.8,0,94.0,104.44444444444444,0.6069395500135538,0,6.0,5.525,3.5250000000000004,0.5599999999999999,0.9999999999999998,-0.36124394558132694,4.962024076450755,1.9999999999999996,0,High,-0.9459115518721087,-0.42353817482156647,0.5768978907583341,3.8755536114676126,Moderate
129,EMP0132,1,1.3333333333333333,1,1,6.0,12.0,7.0,6.69,0.0,1.0,1.0,1,25.0,22.727272727272727,1.0,0,0.0,1.9483333333333333,0.0,0.7,0.0,1.4156537744541062,5.125004269438183,0.0,0,Low,0.6068137640718162,-0.22446240241256066,0.7489766469794944,0.7687506404157275,Low
130,EMP0133,1,0.4,1,1,45.0,26.0,2.0,7.06,2.0,0.0,1.6,2,73.0,42.94117647058823,0.7321767416644077,0,4.5,3.6100000000000003,0.0,1.1199999999999999,5.6,-1.466685924573915,3.686754515559983,10.0,0,High,-0.26423769025931465,0.23149390904183248,0.6541391746250207,4.243013177333998,Moderate
131,EMP0134,0,0.0,2,1,30.0,25.0,6.0,5.55,0.0,0.0,0.0,2,61.0,610.0,1.0,0,8.0,2.958333333333333,2.958333333333333,0.0,5.0,-0.8168407277920439,5.430442504325407,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.903286451658615,6.204149708982144,High
132,EMP0135,1,0.75,1,1,49.0,9.0,5.0,5.86,0.0,1.0,1.0,2,63.0,57.272727272727266,1.0,0,2.75,3.0766666666666667,0.5766666666666667,0.7,0.0,-0.7207327002313515,5.34738473869818,0.0,0,Medium,0.09407081328160323,-0.07925085421125004,0.2980181225747349,1.7712743774713937,Low
133,EMP0136,1,0.2,1,1,7.0,5.0,8.0,4.98,6.0,0.0,0.8,2,20.0,22.22222222222222,0.19653022499322306,0,5.5,1.4966666666666666,0.0,0.5599999999999999,5.0,0.9025063308193767,1.565812746735134,10.0,0,Low,-0.6745730437806756,-0.38558472065126786,0.6542213650837735,4.13487191201027,Moderate
134,EMP0137,1,0.75,1,4,99.0,21.0,10.0,29.98,0.0,0.0,0.0,0,130.0,1300.0,1.0,0,0.0,9.33,9.33,0.0,5.0,2.0088600505303535,10.0,10.0,0,High,0.3322269386518801,-1.0785702586849655,1.1398857492890664,6.0825,High
135,EMP0138,2,0.7777777777777778,2,1,48.0,7.0,6.0,6.1,24.0,0.0,0.0,2,61.0,610.0,2.213879100027108,0,1.1111111111111107,3.05,3.05,0.0,5.0,-0.6463264853456546,10.0,10.0,0,Medium,0.13452930652646872,-0.8947101228540364,0.5585219715753866,4.845833333333333,Moderate
136,EMP0139,1,0.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,1,4.75,0.0,0.0,0.7,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.05272356349931923,-0.22446240241256066,0.2897030107815075,4.712616665599349,Moderate
137,EMP0140,0,0.0,0,4,37.0,69.0,26.0,33.41,0.0,0.0,0.0,0,132.0,1320.0,1.0,0,2.0,9.968333333333334,9.968333333333334,0.0,5.0,2.5289788417436005,10.0,10.0,1,High,-0.9459115518721087,-1.0785702586849655,1.5178202174335584,6.842083333333333,High
138,EMP0141,0,0.0,0,3,23.0,47.0,7.0,16.38,11.0,0.875,3.5,0,77.0,21.38888888888889,0.47302792084575773,0,4.0,5.296666666666666,0.0,2.4499999999999997,10.0,-0.05341853853675179,4.836360331332006,1.25,1,High,-0.9459115518721087,1.7871951082174051,0.9288417328754219,3.612954049699801,Moderate
139,EMP0142,0,0.0,1,3,99.0,31.0,8.0,22.18,14.0,0.8333333333333334,1.6666666666666667,0,138.0,78.11320754716981,0.8747628083491462,0,4.0,8.296666666666667,4.13,1.1666666666666667,1.666666666666667,0.8260826244477489,8.399018770906753,1.6666666666666663,1,High,-0.9459115518721087,0.2860799160304491,0.6860246974501023,3.992352815636013,Moderate
140,EMP0143,1,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,8.0,0.3333333333333333,1.0,2,0.0,0.0,0.07129303334236925,1,6.833333333333334,0.0,0.0,0.7,6.833333333333334,-0.5919230664326427,2.273909604040842,6.666666666666668,0,Low,-0.5238216546215588,-0.22446240241256066,0.446735707822254,4.416086440606127,Moderate
141,EMP0144,3,4.666666666666667,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,1.4,7.0,-0.5919230664326427,6.917444437328996,0.0,1,Low,4.375598493049734,0.5811491887809755,1.849556916087784,2.0876166655993496,Low
142,EMP0145,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,2.0999999999999996,5.499999999999998,-0.5919230664326427,6.917444437328996,0.0,0,Low,-0.9007001275193506,1.3867607799745119,0.9597946579755018,4.862616665599349,Moderate
143,EMP0146,1,0.25,0,1,33.0,27.0,9.0,7.62,9.0,0.0,0.0,2,69.0,690.0,0.2052046625101654,0,5.25,3.5700000000000003,3.5700000000000003,0.0,5.0,-1.3817685709064456,1.150192339994326,10.0,0,High,-0.5198653883641124,-1.0785702586849655,0.9934014059851745,4.890028850999149,Moderate
144,EMP0147,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.8660883708322038,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.247886291490015,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.187182943723502,High
145,EMP0148,2,1.4285714285714286,1,2,44.0,30.0,6.0,13.64,0.0,0.0,0.0,0,80.0,800.0,1.0,0,0.0,4.9399999999999995,4.9399999999999995,0.0,5.0,-0.46890701898115356,6.737097250269013,10.0,0,High,1.48863795388787,-1.0785702586849655,1.0120384105179965,4.495564587540352,Moderate
146,EMP0149,0,0.0,1,1,32.0,28.0,2.0,6.11,0.0,0.0,0.0,2,62.0,620.0,1.0,0,8.0,3.085,3.085,0.0,5.0,-0.6432262263920837,5.280402669643964,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.8454149511919615,6.213310400446594,High
147,EMP0150,0,0.0,1,1,38.0,27.0,8.0,8.19,0.0,0.0,0.0,2,73.0,730.0,1.0,0,8.0,3.7983333333333333,3.7983333333333333,0.0,5.0,-1.2953348359234862,5.276888144887111,10.0,0,High,-0.9459115518721087,-1.0785702586849655,1.1066055488268534,6.3911165550664,High
148,EMP0151,0,0.0,0,2,39.0,13.0,4.0,15.02,19.0,0.0,0.5714285714285714,2,56.0,83.40425531914894,1.544320954188127,0,6.0,4.37,2.9414285714285717,0.39999999999999997,7.0,2.1191045012394225,9.828443042388919,10.0,0,Medium,-0.9983085043297645,-0.42873339791530135,1.182048801161496,6.559623599215481,High
149,EMP0152,0,0.0,1,1,40.0,9.0,7.0,6.65,6.0,0.0,3.0,2,56.0,18.064516129032256,0.19653022499322306,0,8.0,2.975,0.0,2.0999999999999996,10.0,-0.47581224289926505,1.118372525452973,10.0,0,Medium,-0.9983085043297645,1.5516676830743226,1.0085961434344506,5.5677558788179455,Moderate
150,EMP0153,2,2.25,1,0,0.0,0.0,0.0,0.0,14.0,0.0,0.75,1,0.0,0.0,0.8747628083491462,1,0.0,0.0,0.0,0.5249999999999999,5.0,-0.5919230664326427,6.291258479074727,10.0,0,Low,1.6432295645407433,-0.4258653002109447,0.8870059770614436,3.193688771861209,Moderate
151,EMP0154,1,0.75,2,0,0.0,0.0,0.0,0.0,36.0,0.0,0.375,2,0.0,0.0,3.820818650040662,1,4.75,0.0,0.0,0.26249999999999996,5.0,-0.5919230664326427,10.0,10.0,0,Low,-0.05272356349931923,-0.7279696469085208,0.4575387589468276,5.175,Moderate
152,EMP0155,2,1.25,0,1,24.0,1.0,6.0,5.47,0.0,0.0,0.0,1,31.0,310.0,1.0,0,0.0,1.9449999999999998,1.9449999999999998,0.0,5.0,1.049548580749796,5.451876766422756,10.0,0,Low,0.5125941458473683,-1.030073993606097,0.8640722400677537,3.5540315149634134,Moderate
153,EMP0156,1,0.2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,1,7.5,0.0,0.0,0.7,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.6745730437806756,-0.22446240241256066,0.496986170875293,5.53761666559935,Moderate
154,EMP0157,1,0.2,2,0,0.0,0.0,0.0,0.0,9.0,0.0,0.6,2,0.0,0.0,0.2052046625101654,1,7.5,0.0,0.0,0.42,5.0,-0.5919230664326427,2.9434677498798227,10.0,0,Low,-0.6745730437806756,-0.5467070388899752,0.6044010497010979,4.941520162481973,Moderate
155,EMP0158,0,0.0,1,0,0.0,0.0,0.0,0.0,23.0,0.6,2.4,2,0.0,0.0,2.079967470859312,1,10.0,0.0,0.0,1.68,5.3999999999999995,-0.5919230664326427,10.0,4.0,0,Low,-0.9007001275193506,0.90339382525839,0.7986723397367944,5.91,Moderate
156,EMP0159,0,0.0,0,1,5.0,2.0,7.0,6.92,0.0,0.0,1.0,2,14.0,12.727272727272727,1.0,0,8.0,1.62,0.0,0.7,8.5,1.4846736060540988,5.063380765908305,10.0,0,Low,-0.9007001275193506,-0.22446240241256066,0.8699453786620034,5.934507114886245,Moderate
157,EMP0160,1,0.6666666666666666,3,1,37.0,3.0,8.0,8.57,28.0,0.0,0.0,2,48.0,480.0,2.7495256166982927,0,3.166666666666667,3.0283333333333333,3.0283333333333333,0.0,5.0,0.11943747618631208,10.0,10.0,0,Medium,-0.027304666452993242,-0.8947101228540364,0.34715075516444727,5.457083333333333,Moderate
158,EMP0161,3,2.0,0,0,0.0,0.0,0.0,0.0,16.0,0.0,2.4,1,0.0,0.0,1.1425860666847387,1,0.0,0.0,0.0,1.68,10.0,-0.5919230664326427,7.63037477075269,10.0,0,Low,1.3605707098673996,0.90339382525839,0.9519625338528108,4.144556215612903,Moderate
159,EMP0162,2,1.75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,1.0779118551940559,-1.030073993606097,0.899969638410932,3.2876166655993493,Moderate
160,EMP0163,1,0.2857142857142857,1,2,75.0,36.0,8.0,10.489999999999998,18.0,0.0,0.0,0,119.0,1190.0,1.410409325020331,0,3.071428571428571,5.715,5.715,0.0,5.0,-0.9465671333606672,7.9451698052875495,10.0,0,High,-0.45900165072011306,-1.0785702586849655,0.828046347588582,5.791954042221704,Moderate
161,EMP0164,2,0.875,2,0,0.0,0.0,0.0,0.0,14.0,0.0,0.75,1,0.0,0.0,0.8747628083491462,1,2.625,0.0,0.0,0.5249999999999999,5.0,-0.5919230664326427,6.291258479074727,10.0,0,Low,0.08860586383735265,-0.4258653002109447,0.36879807682698,3.981188771861209,Moderate
162,EMP0165,0,0.0,0,2,46.0,40.0,10.0,14.12,0.0,0.0,0.0,0,96.0,960.0,1.0,0,6.0,5.553333333333333,5.553333333333333,0.0,5.0,-0.3961207158376089,6.865702822853107,10.0,0,High,-0.9459115518721087,-1.0785702586849655,0.8068675087982277,6.468188756761299,High
163,EMP0166,1,0.75,0,1,13.0,23.0,4.0,5.86,3.0,0.5,2.0,2,40.0,19.047619047619047,0.5982651124966115,0,2.75,2.31,0.0,1.4,9.5,-0.7207327002313515,3.338710301181237,5.0,0,Medium,0.09407081328160323,0.7362084144315363,0.5170039759814969,3.5008065451771855,Moderate
164,EMP0167,1,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,1.4,10.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,1.925888419214087,0.5811491887809755,1.032986891475902,4.03761666559935,Moderate
